gun;tarih;saat;slot;platform;tema;baslik;metin;hashtagler;link;gorsel;alt_metin;seo_anahtar_kelimeler;blog_onerisi
54;13 Kas 2026 Cum;12:30;ana;FB;Ürün;6306 – 6311 AĞIR HİZMET;"6300 serisinin ağır hizmet ölçüleri:

6306 → 30×72×19
6307 → 35×80×21
6308 → 40×90×23
6309 → 45×100×25
6310 → 50×110×27
6311 → 55×120×29

Redüktör, vinç, kompresör, tarım makinesi. C3 ve ZZ/2RS seçenekleriyle; SKF, FAG, ORS stokta.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=seri6300-buyuk;gonderiler/gun54_kare.png;6306'dan 6311'e 6300 serisi büyük ölçü rulman tablosu;6306 rulman, 6308 rulman, 6310 rulman, 6300 serisi rulman ölçüleri;6306, 6307, 6308, 6309, 6310 rulman ölçüleri ve muadilleri
54;13 Kas 2026 Cum;18:30;story;IG;Story / anket;6306 – 6311 AĞIR HİZMET;Anket etiketi ekle → soru: “Ağır hizmette kodun?”, seçenekler: “6306–6308” / “6309+” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun54_story.png;Dikey story: 6306 – 6311 AĞIR HİZMET başlığı, günün gönderi fotoğrafı ve anket: Ağır hizmette kodun?;6306 rulman, 6308 rulman, 6310 rulman, 6300 serisi rulman ölçüleri;
54;13 Kas 2026 Cum;18:30;story;FB;Story / anket;6306 – 6311 AĞIR HİZMET;Anket etiketi ekle → soru: “Ağır hizmette kodun?”, seçenekler: “6306–6308” / “6309+” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun54_story.png;Dikey story: 6306 – 6311 AĞIR HİZMET başlığı, günün gönderi fotoğrafı ve anket: Ağır hizmette kodun?;6306 rulman, 6308 rulman, 6310 rulman, 6300 serisi rulman ölçüleri;
55;14 Kas 2026 Cmt;09:00;sabah;IG;Bakım ipucu;MOTOR RULMANINDA C3;"Bakım ipucu: Motor rulmaninda c3

Elektrik motorları çalışırken ısınır; mil genleşir. Bu yüzden motor rulmanlarında çoğunlukla C3 boşluk kullanılır. Etiketteki koda bak, aynısını iste.

Kaydet; bakım günü lazım olur.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun55_sabah.png;Bakım ipucu kartı: MOTOR RULMANINDA C3;elektrik motoru rulmanı c3, motor rulmanı seçimi;
55;14 Kas 2026 Cmt;09:00;sabah;FB;Bakım ipucu;MOTOR RULMANINDA C3;"Bakım ipucu: Motor rulmaninda c3

Elektrik motorları çalışırken ısınır; mil genleşir. Bu yüzden motor rulmanlarında çoğunlukla C3 boşluk kullanılır. Etiketteki koda bak, aynısını iste.

Kaydet; bakım günü lazım olur.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun55_sabah.png;Bakım ipucu kartı: MOTOR RULMANINDA C3;elektrik motoru rulmanı c3, motor rulmanı seçimi;
55;14 Kas 2026 Cmt;12:30;ana;IG;Uygulama;ELEKTRİK MOTORU RULMANLARI;"Motor sarımcıları bilir: sarım biter, iş rulmanda biter.

Elektrik motorlarında en çok dönen kodlar: 6201–6212 ve 6301–6312, ZZ kapaklı, C3 boşluklu.

Neden ZZ? Kuru ve temiz ortam, yüksek devir.
Neden C3? Mil ısınır ve genleşir; normal boşluk sıkışır.

Motor etiketindeki gücü ve rulman kodunu yaz, setini gönderelim.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=elektrik-motoru;gonderiler/gun55_kare.png;"Atölye tezgâhında redüktörlü elektrik motoru; elektrik motoru rulmanları";elektrik motoru rulmanı, motor rulmanı değişimi, 6205 zz c3, motor sarım rulman;Elektrik motoru rulmanı seçimi: neden ZZ ve C3? Güce göre rulman kodu tablosu
55;14 Kas 2026 Cmt;12:30;ana;FB;Uygulama;ELEKTRİK MOTORU RULMANLARI;"Motor sarımcıları bilir: sarım biter, iş rulmanda biter.

Elektrik motorlarında en çok dönen kodlar: 6201–6212 ve 6301–6312, ZZ kapaklı, C3 boşluklu.

Neden ZZ? Kuru ve temiz ortam, yüksek devir.
Neden C3? Mil ısınır ve genleşir; normal boşluk sıkışır.

Motor etiketindeki gücü ve rulman kodunu yaz, setini gönderelim.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=elektrik-motoru;gonderiler/gun55_kare.png;"Atölye tezgâhında redüktörlü elektrik motoru; elektrik motoru rulmanları";elektrik motoru rulmanı, motor rulmanı değişimi, 6205 zz c3, motor sarım rulman;Elektrik motoru rulmanı seçimi: neden ZZ ve C3? Güce göre rulman kodu tablosu
55;14 Kas 2026 Cmt;18:30;story;IG;Story / anket;ELEKTRİK MOTORU RULMANLARI;Anket etiketi ekle → soru: “Motor bakımı / sarımı yapıyor musun?”, seçenekler: “Evet” / “Hayır” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun55_story.png;Dikey story: ELEKTRİK MOTORU RULMANLARI başlığı, günün gönderi fotoğrafı ve anket: Motor bakımı / sarımı yapıyor musun?;elektrik motoru rulmanı, motor rulmanı değişimi, 6205 zz c3, motor sarım rulman;
55;14 Kas 2026 Cmt;18:30;story;FB;Story / anket;ELEKTRİK MOTORU RULMANLARI;Anket etiketi ekle → soru: “Motor bakımı / sarımı yapıyor musun?”, seçenekler: “Evet” / “Hayır” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun55_story.png;Dikey story: ELEKTRİK MOTORU RULMANLARI başlığı, günün gönderi fotoğrafı ve anket: Motor bakımı / sarımı yapıyor musun?;elektrik motoru rulmanı, motor rulmanı değişimi, 6205 zz c3, motor sarım rulman;
56;15 Kas 2026 Paz;09:00;sabah;IG;Doğru mu, yanlış mı?;Ses yoksa rulman sağlamdır.;"Doğru mu, yanlış mı?

""Ses yoksa rulman sağlamdır.""

Cevap: YANLIŞ. Pitting başlangıcı sessizdir. Titreşim ve sıcaklık artışı sesten aylar önce sinyal verir; sadece kulağa güvenme.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun56_sabah.png;Doğru mu yanlış mı kartı: Ses yoksa rulman sağlamdır.;rulman arızası belirtileri, sessiz rulman arızası;
56;15 Kas 2026 Paz;09:00;sabah;FB;Doğru mu, yanlış mı?;Ses yoksa rulman sağlamdır.;"Doğru mu, yanlış mı?

""Ses yoksa rulman sağlamdır.""

Cevap: YANLIŞ. Pitting başlangıcı sessizdir. Titreşim ve sıcaklık artışı sesten aylar önce sinyal verir; sadece kulağa güvenme.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun56_sabah.png;Doğru mu yanlış mı kartı: Ses yoksa rulman sağlamdır.;rulman arızası belirtileri, sessiz rulman arızası;
56;15 Kas 2026 Paz;12:30;ana;IG;Marka;“Bakım masraf değil, sigortadır.”;"Bakım masraf değil, sigortadır.

İyi pazarlar. Yarın: yıl sonu bakım duruşu planı.";#rulman #yamansarulman #rulmanfiyatları #sanayi #yedekparça #istanbul #ikitelli;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=pazar6;gonderiler/gun56_kare.png;"Dökme metal makine parçası yakın çekim; alıntı: Bakım masraf değil, sigortadır";planlı bakım;
56;15 Kas 2026 Paz;12:30;ana;FB;Marka;“Bakım masraf değil, sigortadır.”;"Bakım masraf değil, sigortadır.

İyi pazarlar. Yarın: yıl sonu bakım duruşu planı.";#rulman #yamansarulman #rulmanfiyatları #sanayi #yedekparça #istanbul #ikitelli;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=pazar6;gonderiler/gun56_kare.png;"Dökme metal makine parçası yakın çekim; alıntı: Bakım masraf değil, sigortadır";planlı bakım;
56;15 Kas 2026 Paz;18:30;story;IG;Story / anket;“Bakım masraf değil, sigortadır.”;Anket etiketi ekle → soru: “Katılıyor musun?”, seçenekler: “Evet” / “Kesinlikle” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun56_story.png;Dikey story: “Bakım masraf değil, sigortadır.” başlığı, günün gönderi fotoğrafı ve anket: Katılıyor musun?;planlı bakım;
56;15 Kas 2026 Paz;18:30;story;FB;Story / anket;“Bakım masraf değil, sigortadır.”;Anket etiketi ekle → soru: “Katılıyor musun?”, seçenekler: “Evet” / “Kesinlikle” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun56_story.png;Dikey story: “Bakım masraf değil, sigortadır.” başlığı, günün gönderi fotoğrafı ve anket: Katılıyor musun?;planlı bakım;
57;16 Kas 2026 Pzt;09:00;sabah;IG;Günün kodu;6209 2RS;"Günün kodu: 6209 2RS
Ölçü: 45 × 85 × 19 mm (iç çap × dış çap × kalınlık)
Kullanım: Pompa, Fan, Redüktör

45 mm mil. Yıl sonu duruşu için kritik listenizde varsa şimdiden ayırtın.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun57_sabah.png;Günün kodu kartı: 6209 2RS rulman, 45 × 85 × 19 mm;6209 rulman, 6209 2rs ölçüleri;
57;16 Kas 2026 Pzt;09:00;sabah;FB;Günün kodu;6209 2RS;"Günün kodu: 6209 2RS
Ölçü: 45 × 85 × 19 mm (iç çap × dış çap × kalınlık)
Kullanım: Pompa, Fan, Redüktör

45 mm mil. Yıl sonu duruşu için kritik listenizde varsa şimdiden ayırtın.

Stokta. Kodu yaz, aynı gün kargolayalım: yamansarulman.com";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun57_sabah.png;Günün kodu kartı: 6209 2RS rulman, 45 × 85 × 19 mm;6209 rulman, 6209 2rs ölçüleri;
57;16 Kas 2026 Pzt;12:30;ana;IG;Kurumsal;ARALIK DURUŞU İÇİN LİSTEYİ KASIM'DA KAPATIN.;"Aralık bakım duruşu için rulman listeniz hazır mı?

Duruş haftasında herkes aynı kodları arar; ithal kalemlerde bekleme 3–6 haftayı bulur. Listenizi Kasım'da gönderin:
• Stoktakileri adınıza ayıralım
• Eksikleri zamanında getirelim
• Muadilleri önceden onaylayalım

DM veya 0552 610 93 63.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=yil-sonu-durus;gonderiler/gun57_kare.png;"Yüksek raflı depo koridoru; yıl sonu bakım duruşu için rulman planlama çağrısı";yıllık bakım duruşu, bakım duruşu yedek parça, yıl sonu bakım planı rulman;Yıl sonu bakım duruşu planlaması: rulman listesi ve tedarik takvimi
57;16 Kas 2026 Pzt;12:30;ana;FB;Kurumsal;ARALIK DURUŞU İÇİN LİSTEYİ KASIM'DA KAPATIN.;"Aralık bakım duruşu için rulman listeniz hazır mı?

Duruş haftasında herkes aynı kodları arar; ithal kalemlerde bekleme 3–6 haftayı bulur. Listenizi Kasım'da gönderin:
• Stoktakileri adınıza ayıralım
• Eksikleri zamanında getirelim
• Muadilleri önceden onaylayalım

DM veya 0552 610 93 63.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=yil-sonu-durus;gonderiler/gun57_kare.png;"Yüksek raflı depo koridoru; yıl sonu bakım duruşu için rulman planlama çağrısı";yıllık bakım duruşu, bakım duruşu yedek parça, yıl sonu bakım planı rulman;Yıl sonu bakım duruşu planlaması: rulman listesi ve tedarik takvimi
57;16 Kas 2026 Pzt;09:00;ana;LI;Kurumsal;ARALIK DURUŞU İÇİN LİSTEYİ KASIM'DA KAPATIN.;"Yıl sonu bakım duruşlarında en sık yaşanan sorun, aynı haftada tüm sektörün aynı rulman kodlarına yönelmesidir. İthal ve özel kalemlerde tedarik süresi bu dönemde belirgin şekilde uzar.

Önerimiz: duruş listesini Kasım ortasına kadar kapatmak, stoktaki kalemleri rezerve ettirmek ve tedarik süresi uzun kodlar için muadil onayını önceden almak. Yamansa olarak bu süreci bakım ekipleriyle birlikte yürütüyoruz.";#endüstri #makineimalat #fabrika #bakım;https://www.yamansarulman.com/?utm_source=linkedin&utm_medium=social&utm_campaign=yil-sonu-durus;gonderiler/gun57_linkedin.png;"Yüksek raflı depo koridoru; yıl sonu bakım duruşu için rulman planlama çağrısı";yıllık bakım duruşu, bakım duruşu yedek parça, yıl sonu bakım planı rulman;Yıl sonu bakım duruşu planlaması: rulman listesi ve tedarik takvimi
57;16 Kas 2026 Pzt;18:30;story;IG;Story / anket;ARALIK DURUŞU İÇİN LİSTEYİ KASIM'DA KAPATIN.;Anket etiketi ekle → soru: “Yıl sonu duruş planın hazır mı?”, seçenekler: “Hazır” / “Henüz değil” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun57_story.png;Dikey story: ARALIK DURUŞU İÇİN LİSTEYİ KASIM'DA KAPATIN. başlığı, günün gönderi fotoğrafı ve anket: Yıl sonu duruş planın hazır mı?;yıllık bakım duruşu, bakım duruşu yedek parça, yıl sonu bakım planı rulman;
57;16 Kas 2026 Pzt;18:30;story;FB;Story / anket;ARALIK DURUŞU İÇİN LİSTEYİ KASIM'DA KAPATIN.;Anket etiketi ekle → soru: “Yıl sonu duruş planın hazır mı?”, seçenekler: “Hazır” / “Henüz değil” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun57_story.png;Dikey story: ARALIK DURUŞU İÇİN LİSTEYİ KASIM'DA KAPATIN. başlığı, günün gönderi fotoğrafı ve anket: Yıl sonu duruş planın hazır mı?;yıllık bakım duruşu, bakım duruşu yedek parça, yıl sonu bakım planı rulman;
58;17 Kas 2026 Sal;09:00;sabah;IG;Günün terimi;NLGI 2;"Günün terimi: NLGI 2

Gresin kıvam sınıfı. Rulmanlarda en yaygını NLGI 2. NLGI 1 daha akışkan (soğuk ortam, merkezi yağlama), NLGI 3 daha katı (dik mil, yüksek sıcaklık).

Sorunuz varsa yorumlara yazın, cevaplıyoruz.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun58_sabah.png;Günün terimi kartı: NLGI 2;nlgi 2 gres, rulman gresi seçimi, nlgi ne demek;
58;17 Kas 2026 Sal;09:00;sabah;FB;Günün terimi;NLGI 2;"Günün terimi: NLGI 2

Gresin kıvam sınıfı. Rulmanlarda en yaygını NLGI 2. NLGI 1 daha akışkan (soğuk ortam, merkezi yağlama), NLGI 3 daha katı (dik mil, yüksek sıcaklık).

Sorunuz varsa yorumlara yazın, cevaplıyoruz.";#endüstri #makineimalat #fabrika #bakım #konikrulman #silindirikrulman;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=sabah;gonderiler/gun58_sabah.png;Günün terimi kartı: NLGI 2;nlgi 2 gres, rulman gresi seçimi, nlgi ne demek;
58;17 Kas 2026 Sal;12:30;ana;IG;Teknik;GRES SEÇİMİ: 4 KURAL;"Açık rulman aldınız; hangi gres, ne kadar?

1. Çoğu iş için lityum bazlı çok amaçlı gres
2. 120 °C üzeri → sentetik / poliüre
3. Gresleri karıştırma, eskisini temizle
4. Boşluğun %30–50'si yeter; fazlası ısıtır ve dışarı atar

Uygulama sıcaklığı ve devrini yazın, gres tipini birlikte seçelim.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=gres-secimi;gonderiler/gun58_kare.png;"Tezgâh başında çalışan teknisyen; rulman gres seçimi 4 kural";rulman gresi seçimi, rulman gres miktarı, lityum gres rulman, rulman yağlama;Rulman gresi nasıl seçilir? Sıcaklık, devir ve miktar rehberi
58;17 Kas 2026 Sal;12:30;ana;FB;Teknik;GRES SEÇİMİ: 4 KURAL;"Açık rulman aldınız; hangi gres, ne kadar?

1. Çoğu iş için lityum bazlı çok amaçlı gres
2. 120 °C üzeri → sentetik / poliüre
3. Gresleri karıştırma, eskisini temizle
4. Boşluğun %30–50'si yeter; fazlası ısıtır ve dışarı atar

Uygulama sıcaklığı ve devrini yazın, gres tipini birlikte seçelim.";#rulmanteknik #makinebakım #bakımonarım #mühendislik #tekniker;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=social&utm_campaign=gres-secimi;gonderiler/gun58_kare.png;"Tezgâh başında çalışan teknisyen; rulman gres seçimi 4 kural";rulman gresi seçimi, rulman gres miktarı, lityum gres rulman, rulman yağlama;Rulman gresi nasıl seçilir? Sıcaklık, devir ve miktar rehberi
58;17 Kas 2026 Sal;18:30;story;IG;Story / anket;GRES SEÇİMİ: 4 KURAL;Anket etiketi ekle → soru: “Gresi neye göre seçiyorsun?”, seçenekler: “Katalog” / “Alışkanlık” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun58_story.png;Dikey story: GRES SEÇİMİ: 4 KURAL başlığı, günün gönderi fotoğrafı ve anket: Gresi neye göre seçiyorsun?;rulman gresi seçimi, rulman gres miktarı, lityum gres rulman, rulman yağlama;
58;17 Kas 2026 Sal;18:30;story;FB;Story / anket;GRES SEÇİMİ: 4 KURAL;Anket etiketi ekle → soru: “Gresi neye göre seçiyorsun?”, seçenekler: “Katalog” / “Alışkanlık” (etiketi görseldeki iki butonun üzerine yerleştir). Link etiketi: https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story (alt sağdaki yamansarulman.com kutusunun üzerine).;;https://www.yamansarulman.com/?utm_source=instagram&utm_medium=story&utm_campaign=story;gonderiler/gun58_story.png;Dikey story: GRES SEÇİMİ: 4 KURAL başlığı, günün gönderi fotoğrafı ve anket: Gresi neye göre seçiyorsun?;rulman gresi seçimi, rulman gres miktarı, lityum gres rulman, rulman yağlama;
